Date,Open,High,Low,Close,Adj Close,Volume,H-L,O-C,SMA_7,SMA_14,SMA_21,SD_7,SD_21
2012-09-14,21.1299991607666,22.079999923706055,20.899999618530273,22.0,21.976682662963867,72819800,1.1800003051757812,-0.8700008392333984,19.9742853982108,19.34785693032401,19.39285705203102,1.2401192377923134,0.9439394474779406
2012-09-17,22.670000076293945,22.75,21.5,21.520000457763672,21.4971923828125,50667600,1.25,1.1499996185302734,20.339999880109513,19.517142704554967,19.47142846243722,1.268306159598591,1.0485195202710271
2012-09-18,21.600000381469727,21.979999542236328,21.3700008392334,21.8700008392334,21.846820831298828,36760500,0.6099987030029297,-0.2700004577636719,20.752857208251953,19.69785703931536,19.60571425301688,1.2213207938507054,1.1658628649616591
2012-09-19,21.989999771118164,23.3700008392334,21.770000457763672,23.290000915527344,23.265316009521484,78782800,1.6000003814697266,-1.3000011444091797,21.39285741533552,19.997142791748047,19.761904761904763,1.2072659896089173,1.4156789975627224
2012-09-20,23.020000457763672,23.239999771118164,22.540000915527344,22.59000015258789,22.566057205200195,57248900,0.6999988555908203,0.43000030517578125,21.84428596496582,20.247142791748047,19.925238109770277,0.903583197469989,1.5355543146123591
2012-09-21,22.969999313354492,23.239999771118164,22.600000381469727,22.860000610351562,22.835771560668945,51218100,0.6399993896484375,0.10999870300292969,22.120000294276647,20.590000016348704,20.088095256260463,0.8720096331599616,1.6579949493138677
2012-09-24,21.780000686645508,21.979999542236328,20.360000610351562,20.790000915527344,20.76796531677246,79106500,1.6199989318847656,0.9899997711181641,22.13142912728446,20.808571543012345,20.152380988711403,0.8507139560588697,1.6577817115235316
2012-09-25,21.200000762939453,21.209999084472656,20.219999313354492,20.280000686645508,20.258506774902344,46291700,0.9899997711181641,0.9200000762939453,21.88571493966239,20.930000168936594,20.19380960010347,1.1053031885352127,1.6491500562850911
2012-09-26,20.149999618530273,20.780000686645508,19.799999237060547,20.6200008392334,20.598146438598633,38271900,0.9800014495849609,-0.470001220703125,21.757143565586635,21.048571722848074,20.26380965823219,1.2029645149690902,1.6337551482196342
2012-09-27,20.989999771118164,21.0,20.15999984741211,20.31999969482422,20.2984619140625,30215900,0.8400001525878906,0.6700000762939453,21.535714830671036,21.144286019461497,20.310476303100586,1.316065645157294,1.6199863844114235
2012-09-28,20.56999969482422,21.950000762939453,20.5,21.65999984741211,21.637042999267578,65486000,1.4500007629394531,-1.0900001525878906,21.302857535226003,21.34785747528076,20.432381039574032,1.076300930018474,1.6206634982793802
2012-10-01,22.079999923706055,22.59000015258789,21.729999542236328,21.989999771118164,21.966691970825195,51262700,0.8600006103515625,0.09000015258789062,21.217143195016043,21.53071457999093,20.570476259504044,0.9759219444407496,1.6241107886332267
2012-10-02,22.079999923706055,22.489999771118164,21.81999969482422,22.270000457763672,22.246397018432617,29341400,0.6700000762939453,-0.1900005340576172,21.132857458932058,21.626428876604354,20.770952497209823,0.82404906622655,1.557186576569703
2012-10-03,22.299999237060547,22.489999771118164,21.799999237060547,21.829999923706055,21.806861877441406,32000100,0.6900005340576172,0.4699993133544922,21.281428745814733,21.706428936549596,20.966190610613143,0.8454076134353751,1.4065971513328326
2012-10-04,22.31999969482422,22.399999618530273,21.40999984741211,21.950000762939453,21.92673683166504,46892100,0.9899997711181641,0.3699989318847656,21.520000185285294,21.70285756247384,21.126666841052828,0.7454305533717083,1.3096465613483728
2012-10-05,21.489999771118164,21.6299991607666,20.8799991607666,20.90999984741211,20.88783836364746,40529300,0.75,0.5799999237060547,21.56142861502511,21.659286090305873,21.21952402024042,0.6933118159934614,1.2139791217624245
2012-10-08,20.399999618530273,20.75,20.15999984741211,20.399999618530273,20.37837791442871,32236700,0.5900001525878906,0.0,21.57285717555455,21.554286003112793,21.287143071492512,0.669694571078778,1.1188171758822654
2012-10-09,20.389999389648438,20.549999237060547,19.969999313354492,20.229999542236328,20.20855712890625,27161800,0.5799999237060547,0.15999984741210938,21.368571417672293,21.335714476449148,21.354762122744607,0.8361109369358245,0.9980062725748982
2012-10-10,19.93000030517578,19.940000534057617,19.450000762939453,19.639999389648438,19.619182586669922,39321800,0.48999977111816406,0.29000091552734375,21.03285707746233,21.125000136239187,21.364762079148065,1.0006121645626134,0.9786197830805369
2012-10-11,19.8799991607666,19.959999084472656,19.610000610351562,19.75,19.729066848754883,21817300,0.34999847412109375,0.12999916076660156,20.67285701206752,20.90285723549979,21.30857158842541,0.9323220501706153,1.0369683595143644
2012-10-12,19.75,19.799999237060547,19.479999542236328,19.520000457763672,19.499311447143555,18809400,0.31999969482421875,0.22999954223632812,20.342857088361466,20.8121429170881,21.25190498715355,0.8605371675810145,1.1018015257280405
2012-10-15,19.68000030517578,19.8799991607666,19.489999771118164,19.520000457763672,19.499311447143555,20189700,0.3899993896484375,0.15999984741210938,19.99571418762207,20.757857186453684,21.133809770856583,0.5313144376256205,1.1494847347888388
2012-10-16,19.68000030517578,19.690000534057617,19.299999237060547,19.479999542236328,19.459352493286133,21834700,0.3900012969970703,0.20000076293945312,19.791428429739817,20.676428522382462,21.036666870117188,0.3723091952999895,1.2002932252045984
2012-10-17,19.5,20.479999542236328,19.3700008392334,19.8799991607666,19.858928680419922,44074500,1.1099987030029297,-0.37999916076660156,19.71714265005929,20.64499991280692,20.941904885428293,0.26787499091900774,1.2097300258038293
2012-10-18,19.700000762939453,19.790000915527344,18.889999389648438,18.979999542236328,18.959882736206055,52157400,0.9000015258789062,0.720001220703125,19.538571221487864,20.453571319580078,20.736666724795388,0.28509809668553876,1.1558519706589863
2012-10-19,19.0,19.059999465942383,18.799999237060547,19.0,18.979862213134766,34835000,0.26000022888183594,0.0,19.44714273725237,20.23999990735735,20.565714336576917,0.3437398875151673,1.1332987907029188
2012-10-22,19.200000762939453,19.43000030517578,19.049999237060547,19.31999969482422,19.299522399902344,32447300,0.3800010681152344,-0.11999893188476562,19.38571412222726,20.02928556714739,20.39714286440895,0.3180595253631066,1.0338915629071974
2012-10-23,19.25,19.799999237060547,19.100000381469727,19.5,19.479331970214844,78381200,0.6999988555908203,-0.25,19.382856913975306,19.862857001168386,20.335714249383834,0.3167392372595979,1.0476144371433385
2012-10-24,24.1299991607666,24.25,22.850000381469727,23.229999542236328,23.20537757873535,228949900,1.3999996185302734,0.8999996185302734,19.912856783185685,19.95428548540388,20.47619038536435,1.4954008095690048,1.222892045382422
2012-10-25,23.290000915527344,23.309999465942383,22.469999313354492,22.559999465942383,22.536088943481445,76142000,0.8400001525878906,0.7300014495849609,20.35285677228655,20.072142601013184,20.568571272350493,1.773985181567499,1.304830623816024
2012-10-26,22.399999618530273,22.8799991607666,21.8799991607666,21.940000534057617,21.916746139526367,73175800,1.0,0.45999908447265625,20.647142682756698,20.182142666407994,20.645714169456845,1.8516363108781264,1.3368941238860652
2012-10-31,20.81999969482422,21.5,20.729999542236328,21.110000610351562,21.08762550354004,99378200,0.7700004577636719,-0.29000091552734375,20.9514285496303,20.244999885559082,20.619523729596818,1.7008862471896937,1.3213269790323288
2012-11-01,21.079999923706055,21.440000534057617,21.010000228881836,21.209999084472656,21.187519073486328,37713900,0.43000030517578125,-0.12999916076660156,21.267142704554967,20.35714272090367,20.582380839756556,1.4673752927768715,1.2915027060584563
2012-11-02,21.260000228881836,21.690000534057617,21.06999969482422,21.18000030517578,21.15755271911621,38344400,0.6200008392333984,0.07999992370605469,21.53285707746233,20.459285599844797,20.530476070585706,1.2000791988275452,1.2412110545587218
2012-11-05,21.100000381469727,21.479999542236328,20.920000076293945,21.25,21.22747802734375,31806700,0.5599994659423828,-0.14999961853027344,21.78285707746233,20.58285699571882,20.502857026599703,0.8317792906006957,1.2170667819791523
2012-11-06,21.239999771118164,21.3700008392334,20.989999771118164,21.170000076293945,21.14756202697754,29062700,0.3800010681152344,0.06999969482421875,21.488571439470565,20.700714111328125,20.46571413675944,0.551707178230236,1.1820937867083627
2012-11-07,20.850000381469727,20.950000762939453,20.3700008392334,20.469999313354492,20.44830322265625,33396800,0.5799999237060547,0.3800010681152344,21.189999989100865,20.77142838069371,20.444761730375745,0.4265758327317892,1.1777165174934925
2012-11-08,20.520000457763672,20.729999542236328,19.979999542236328,19.989999771118164,19.968812942504883,34254600,0.75,0.5300006866455078,20.911428451538086,20.77928556714739,20.425237928118026,0.48752549358425484,1.1818867109102367
2012-11-09,19.959999084472656,20.0,19.1299991607666,19.209999084472656,19.189638137817383,42295500,0.8700008392333984,0.75,20.639999662126815,20.795714105878556,20.376666477748326,0.792233395342498,1.210914292315848
2012-11-12,19.149999618530273,20.170000076293945,18.8700008392334,20.06999969482422,20.04872703552246,67349200,1.2999992370605469,-0.9200000762939453,20.477142606462753,20.87214265550886,20.397142682756698,0.7724577866965544,1.2014330986233241
2012-11-13,19.610000610351562,20.110000610351562,19.559999465942383,19.860000610351562,19.838951110839844,71775100,0.5500011444091797,-0.25,20.288571221487864,20.910714149475098,20.402380807059153,0.7323577588257169,1.198707252972648
2012-11-14,20.100000381469727,22.5,19.93000030517578,22.360000610351562,22.336301803588867,229751000,2.5699996948242188,-2.260000228881836,20.44714273725237,21.11499990735735,20.53761890956334,1.0334849828845487,1.2531477476390585
2012-11-15,22.34000015258789,22.5,21.649999618530273,22.170000076293945,22.146501541137695,78857700,0.8500003814697266,0.1700000762939453,20.589999880109513,21.03928565979004,20.663809367588588,1.2049484632349243,1.2787161890482484
2012-11-16,22.25,23.93000030517578,22.18000030517578,23.559999465942383,23.5350284576416,107182200,1.75,-1.3099994659423828,21.031428473336355,21.110714231218612,20.858095078241256,1.6408274222533497,1.394563149184065
2012-11-19,23.959999084472656,24.1200008392334,22.81999969482422,22.920000076293945,22.895708084106445,85021300,1.3000011444091797,1.039999008178711,21.449999945504324,21.180714198521205,21.002857026599703,1.7034084553337594,1.4448327183953593
2012-11-20,22.729999542236328,23.899999618530273,22.700000762939453,23.100000381469727,23.075517654418945,46655300,1.1999988555908203,-0.37000083923339844,22.005714416503906,21.32285703931536,21.199047542753675,1.469283825685729,1.436116019695852
2012-11-21,23.219999313354492,24.530000686645508,23.049999237060547,24.31999969482422,24.29422378540039,89862400,1.480001449584961,-1.1000003814697266,22.612857273646764,21.54499994005476,21.452380861554825,1.413113435255379,1.4967528770985057
2012-11-23,24.579999923706055,24.68000030517578,23.8799991607666,24.0,23.974563598632812,29520900,0.8000011444091797,0.5799999237060547,23.204285757882253,21.74642848968506,21.67523801894415,0.8040283013536371,1.511716338666174
2012-11-26,24.940000534057617,26.09000015258789,24.809999465942383,25.940000534057617,25.912506103515625,123865000,1.2800006866455078,-1.0,23.715714318411692,22.08142852783203,21.98190471104213,1.2123787069800969,1.690966158475289
2012-11-27,26.040000915527344,26.5,25.459999084472656,26.149999618530273,26.122283935546875,85760600,1.0400009155273438,-0.10999870300292969,24.284285681588308,22.437142780848912,22.120952333722794,1.2969689930596142,1.9052110954368344
2012-11-28,25.940000534057617,26.489999771118164,25.75,26.360000610351562,26.332061767578125,49205600,0.7399997711181641,-0.4200000762939453,24.684285845075333,22.857857159205846,22.301904769170854,1.4581250770273868,2.1176134539736626
2012-11-29,26.5,27.520000457763672,26.15999984741211,27.31999969482422,27.291044235229492,88759700,1.3600006103515625,-0.8199996948242188,25.312857219151088,23.381428582327707,22.558095205397834,1.51796694404159,2.3807323713994286
2012-11-30,27.260000228881836,28.0,26.760000228881836,28.0,27.97032356262207,127049600,1.239999771118164,-0.7399997711181641,26.01285716465541,24.00928579057966,22.88619041442871,1.4559843940252537,2.632627077008112
2012-12-03,28.0,28.8799991607666,26.979999542236328,27.040000915527344,27.011341094970703,123526100,1.8999996185302734,0.9599990844726562,26.401428767613,24.507143020629883,23.16380954924084,1.2813850560550497,2.7517313710830544
2012-12-04,27.059999465942383,27.760000228881836,26.68000030517578,27.459999084472656,27.43089485168457,72869200,1.0799999237060547,-0.39999961853027344,26.895714351109095,25.050000054495676,23.46285711015974,0.7632353606784359,2.864299546663439
2012-12-05,27.75,27.899999618530273,27.260000228881836,27.709999084472656,27.68062973022461,58976300,0.6399993896484375,0.04000091552734375,27.148571286882675,25.43214280264718,23.770476114182244,0.6827986052323973,2.960054879017972
2012-12-06,27.68000030517578,27.75,26.81999969482422,26.969999313354492,26.94141387939453,46001500,0.9300003051757812,0.7100009918212891,27.26571410042899,25.77499989100865,24.04666655404227,0.5378923549959675,2.9758281744238926
2012-12-07,27.06999969482422,27.780000686645508,26.84000015258789,27.489999771118164,27.46086311340332,51751900,0.9400005340576172,-0.4200000762939453,27.427142551967076,26.055714198521205,24.380952290126256,0.3613728994139323,2.9481212283993385
2012-12-10,27.170000076293945,28.170000076293945,27.100000381469727,27.84000015258789,27.81049346923828,50608500,1.0699996948242188,-0.6700000762939453,27.5014283316476,26.407142775399343,24.754761832101003,0.3881334396182617,2.8598821530816156
2012-12-11,28.06999969482422,28.239999771118164,27.65999984741211,27.979999542236328,27.95034408569336,77099100,0.5799999237060547,0.09000015258789062,27.498571123395646,26.75571414402553,25.172380901518324,0.3839021036990024,2.6417206847027384
2012-12-12,28.0,28.139999389648438,27.3700008392334,27.579999923706055,27.55076789855957,46704200,0.7699985504150391,0.4200000762939453,27.575713838849747,26.988571303231375,25.529999960036506,0.3263362211710721,2.4150608655474626
2012-12-13,27.59000015258789,28.75,27.43000030517578,28.239999771118164,28.210067749023438,81051600,1.3199996948242188,-0.6499996185302734,27.687142508370535,27.291428429739817,25.929047539120628,0.40413352417656584,2.103587027659914
2012-12-14,28.18000030517578,28.329999923706055,26.760000228881836,26.809999465942383,26.781583786010742,91631600,1.5699996948242188,1.3700008392333984,27.558571134294784,27.35357121058873,26.140952246529714,0.5217098073270174,1.944178133182912
2012-12-17,26.770000457763672,27.0,26.31999969482422,26.75,26.721647262573242,57742500,0.6800003051757812,0.020000457763671875,27.527142660958425,27.39642838069371,26.359047480991908,0.5676769895259058,1.7204675838480872
2012-12-18,26.959999084472656,27.90999984741211,26.899999618530273,27.709999084472656,27.68062973022461,60512900,1.010000228881836,-0.75,27.558571134294784,27.49285684313093,26.55666651044573,0.5713559342219928,1.6181850278782772
2012-12-19,27.829999923706055,28.219999313354492,26.950000762939453,27.40999984741211,27.380949020385742,61390300,1.269998550415039,0.4200000762939453,27.49714251926967,27.499285425458634,26.77047602335612,0.559038226654397,1.3948707118519954
